金	370
陪	3431
无可取代	30960
平淡无味	44248
神马	133
宽心	27783
姜叔	57245
它用	5594
出人意料	12151
痛感	29985
放置	46110
老妖	8295
南风	33142
妙笔	37448
那全	33017
说心里话	46735
千军万马	31930
添加剂	46992
中港	25697
韩文	30732
西班牙人	59254
支付	11068
电影业	27555
不来赛	43497
退	13744
可比性	19736
对头	41280
川话	25733
敬请期待	46805
不變	24036
临幸	58410
地陪	35038
李安	2145
下得	6342
诸如此类	10085
选片	22852
黯然销魂	24954
学理科	6869
白飞飞	25923
平衡	6799
阿俊	50731
患难	49977
凝神	49173
大为改观	49333
加速器	56957
特是	17726
STORY	57508
演叶	49413
厚道	18046
惊叹不已	6428
黯然失色	16833
嚎啕大哭	17298
春风化雨	41048
前两天	6107
物有所值	56892
二是	5309
水深	42258
分批	56145
细小	35282
约克	52756
站长	29124
中段	15600
王妃	39850
促销	25426
秦时	51099
还泪	45992
淘汰	5432
布罗迪	12245
但姐	27485
中文	6857
Henry	36196
赚	2247
项圈	45056
蹩脚	832
影儿	55000
阴差阳错	6149
求学	44840
蒙丹	44631
划归	20635
知识面	58745
天边	40784
重慶	52503
卡里	39879
爱美	30934
标清	40709
饿得	30680
论	8851
家去	17090
這場	47027
宝物	49314
温文	51392
中算	1409
人约	29100
看美剧	43655
戲劇	33723
民警	28150
锤哥	41935
哗	36425
柠檬	40324
应接不暇	48249
断章	56364
唇	11966
耍帅	11001
半圆	42320
价值体系	8764
宣告	36005
主帅	25324
飞转	58535
出片	44653
魔掌	44787
冒失	24532
白血病	8789
leave	10401
广度	56743
后排	12519
分分合合	34341
那一刻	10430
老兄	42053
彼此间	41208
原版	7248
陈小春	232
妖怪	10483
淤青	44563
稍后	22056
马头	58993
傻帽儿	25925
李是	55566
黄有	50981
双方	18343
爱丽丝	4559
有人	250
神枪手	31430
罗莽	56818
惠特莉	47402
元杂剧	53380
替父	32175
起程	32514
那头	17336
拳台	48963
花蕾	38476
天下无双	25866
好肥	58549
定为	40646
風	11226
吠	30366
广电总局	3924
出去	10937
鸡血	21097
白花钱	14233
泰勒	22379
折磨	2348
憋闷	25826
两节	17222
愛的	27104
之夜	14288
飞跃	18640
腾冲	25978
实相	56365
凸现	14689
创建	13167
太多人	15073
我气	43003
五棵松	44254
贴标签	56563
陈豪	37227
逼不得已	32451
项庄	53575
喝醉酒	36881
奥德	56469
王氏	43258
nerd	41075
尷尬	26909
罗伯特	5721
Pedro	42379
拖出去	20398
豁出	38732
牙膏	34095
招待	45614
显赫	12571
不耍	25327
后成	12149
陈嘉上	14007
小龙	20056
相加	42239
装在	24544
断片	36690
沉没	44058
消费	2616
楼市	41347
窃听器	27739
侄子	37504
手把手	49783
leo	42915
故作	3397
残骸	47932
一大群	22156
ho	31562
大树	37718
可敬	45181
一袭	48968
会演	7137
奚仲文	56629
jb	12030
唱来唱去	54333
杨千嬅	18154
Vin	42930
烈女	35723
较强	8206
一刹	32842
沃恩	49408
种	10223
收效	32470
便成仁	48111
会过	42079
别接	30475
重归	48823
工	32637
apart	40436
本次	48365
收视	8748
戲碼	39557
到後來	40957
回旋	27075
屈服于	38060
行骗	48204
不了了之	3287
很累	23086
女艺人	35202
孙立军	54215
同款	26485
BE	18182
植树	37613
统治者	46473
连大	26764
纯脑	36968
张炭	22855
streep	45246
夜奔	56766
过场	9510
好准	50596
绿光	55026
ne	37408
陌路	38934
我养	51712
篮子	41925
妹是	9367
烦不烦	13824
启宏	15574
软语	36178
june	42588
鲁	10006
妥贴	52699
Ｌ	49341
全线	50771
条理	21908
摩挲	39597
点中	39329
獨立	39466
艾滋病	22836
OF	25236
嫩	5850
马楚	14685
第一场	19961
果然如此	13786
第一笔	43309
rainbow	47225
沉浮	29346
破口大骂	27315
喝茶	19985
张是	52275
人物形象	14706
hm	15762
用途	29452
对比	9545
叹惋	52181
gentle	40326
拼盘	13154
财力	27746
圈点	16952
北海道	19310
多为	18392
离奇古怪	58689
都柏林	51798
掉下去	35422
菠菜	57418
鳞片	57732
综述	37491
气来	32557
Set	42401
说不出来	17673
社区	26707
少帅	36443
堪当	33202
无人驾驶	29941
萝卜丝	5618
泰熙	57723
厥	34951
盛年	53109
国宝	25964
毛头小子	48023
腐界	39881
苦辣酸甜	51968
全仗	21616
拖死	25227
理应	6465
团聚	19885
男主不帅	41731
几十分钟	8949
红蜘蛛	9646
饿死	39307
太飘	57532
高帅	20396
一天天	48539
一团乱麻	14424
高校	28530
yang	41642
上进	45758
冯大	53526
剥去	39486
接踵而至	43764
项羽	228
竞争者	30398
包	3565
any	40821
劈头盖脸	21680
见缝插针	52276
聊得	46459
飞弹	23302
冰激淋	8991
介	19529
萌死	16653
播报	56201
無理	25029
赵奕欢	20410
希伯来人	39534
划时代	43670
翻看	28333
through	43184
我持	34960
银幕	9829
公孙杵臼	20998
地下党	16709
一發	2503
百试	49523
劈柴	5686
beatles	20575
行且	38029
留言	11381
声波	27462
低着头	52187
不必要	10698
每一秒	20768
悄悄地	38634
泪点	5778
附身	8214
懷抱	48668
伟大事业	20107
手机电池	35980
当脑	35569
喜结良缘	35568
关了	38567
冤大头	14226
超劲	42349
有情人	21773
身居	49713
執著	40136
日文	34128
田园诗	58948
剃	8077
林宸	58968
不老泉	36211
二姨	33793
兽行	58741
方头	40026
即将来临	44763
跨越	17009
弱女子	20942
断气	40814
滥交	41802
MRS	54628
檔	23427
替死	55644
二十五岁	39957
bjork	55463
扔下去	40873
morning	52739
姐儿	12637
亲历	28921
三根	33784
八百	54842
结	5329
坐立不安	473
心玉	6232
喽	32287
当差	42122
不纯	55526
小小鸟	34130
蹒跚	43970
假正经	4854
丑态	17838
脸要	29464
唐泽雪穗	28658
令人恶心	37371
这令	52249
来来往往	51454
不接	24787
大陆	1522
空话	45648
有着落	17284
何谈	21205
人话	43845
全力支持	48480
铁布衫	28335
利奥	45121
多药	45443
小生	23779
五雷轰顶	20458
痊愈	50244
责任感	11296
口型	15689
转为	24604
Nothing	42937
老时	52359
二小	23598
着实	1943
遗志	50124
老师	4024
衣架子	25364
戛纳	12551
大肉	39945
FOX	3503
Mulholland	53259
突围	56983
独树一帜	32458
心走	49569
茶煲	42679
每月	18577
爱欲	59212
基层	34242
分级制度	51848
雌雄同体	27194
大震	38131
Samuel	39242
電視劇	35044
忘得	21668
双重	41154
MOVIE	30794
一组	5154
小新	47228
剧终	24512
晚修	48459
沪	28207
针	4350
欢笑声	39245
乖戾	10415
格温	20241
就演	36600
妥协	5624
凤眼	30770
闹	9157
加	4508
情份	34948
奏响	50922
引导	25149
航拍	16628
人暖心	46465
屁民	15333
污水	43682
小精灵	29120
星辰	26048
麦琪	49379
微博剧	37555
加法	39668
当要	39821
JD	16813
哪般	29226
窄门	57792
江山美人	5809
土豆丝	17592
瑪麗	53020
近似	42671
氣質	7015
看老片	47756
石人	56444
小屎	59233
繁杂	22159
抬头	4716
伴	13366
天美	29534
纸巾	10798
逗趣	42360
哄人	41258
坠崖	17606
ANNA	41825
椰子	40166
一間	14971
二者之间	50917
翠绿	8647
丁孝蟹	57834
演繹	26225
明是	26431
次数	12793
儿童节	57581
每播	58425
雷阵雨	12036
痴迷	10370
地压	51030
斯导	51428
彩妆	36445
看清	6736
懒洋洋	48432
版面	23507
扫平	5215
巴斯	23830
不认	57991
打哈欠	176
中断	26243
打鬥	14036
爱情路	58849
国图	33373
DT	28137
身心健康	32364
若要	19096
之勇	18128
狐疑	58131
歧視	28189
被忽略了	33466
捧杀	55696
两情相悦	19407
整季	43584
奄奄一息	34283
并无二致	54990
厦大	24208
彩云	10283
疼得	42436
陈坤演	23844
韩语	11344
茶餐厅	4327
科恩	7542
fall	43849
冒烟	55692
虚张声势	36798
市原	53743
千万遍	45971
先辈	46153
刚巧	53278
泥人	24205
国恨家仇	22022
富士山	56972
儿去	37785
金刚钻	30656
犯案	29474
平面	16898
陈奕迅	1261
打心	41593
帕西诺	34472
借用	2757
纸店	48108
此时此地	24431
有带	31383
蠻	33523
most	51508
大计	18318
大特写	9442
綁	28315
感化	6516
阳光	7133
忍者神龟	2770
British	56343
爬来爬去	14631
老爺子	25873
孤苦无依	28368
扭打	20614
踩死	19305
讲述	5091
断言	17526
标语	48490
自尊心	20638
带进	45630
班主任	27725
很响	30178
Kane	46395
贱卷	43088
关键	5043
胤	50333
bastard	36900
要挟	5802
moving	48361
石油	11608
勿忘	19079
家属	11886
性工作者	18642
臃肿	52469
左右手	21068
如鲠在喉	10052
打个招呼	53062
大才	58487
好了吧	20622
置否	42472
很口	45740
不躁	59129
老友	44266
被害	10181
间	1785
通货	43291
案	36724
出人	56317
牲口	48832
冷僻	38168
微博说	57131
英片	42374
罗翰	43178
戏路	17300
不见不散	18950
安德鲁	34803
胜率	48597
将头	41191
姐有	55571
剛剛	56599
无力	1433
广受	39977
广电	7686
记好	57513
四女	44934
发色	50102
白百何	31777
赘肉	23067
戏而	12058
两千年	17534
抄起	52163
余韵	31043
韓彩英	13501
台湾	3158
参与者	35489
高层次	52816
刁钻	36551
Dad	49752
神明	40872
无助	26654
巾帼英雄	55298
下体	33229
残阳	58170
难怪会	55183
吴	1948
大吼大叫	34628
而会	20626
猛片	49727
宣判	37171
酸葡萄	40393
porn	27130
罕有	29858
人入	57485
缓缓	39180
看卡司	54617
扛着	19009
clooney	43661
傍	11076
拍坏	22882
漫迷	48922
窦太后	56714
守城	56510
复婚	25477
买通	25433
渐行	29258
船戏	57885
大恶	46206
假发	8890
黑道	22078
岸上	30009
自得	41811
兼济	44841
ashley	49992
训导	15712
只谈	21570
爆發	44137
三十年	20835
亿美元	26647
TIM	28804
噗	4817
尤小刚	44093
泛舟	40812
可见一斑	6076
很糙	47277
上万	22820
决断力	50433
搜寻	41575
劉鎮偉	36080
拍片子	18159
着数	24043
过药	42818
公母	35116
走运	33245
小帅	3053
不太	1976
杀气	57100
艳阳高照	52639
流行	790
我味	36713
幌	53841
辛普森	36158
乐事	17982
时值	52100
寒心	31258
中学	8362
transformers	53700
改观	34625
无法解释	17776
桐华	39816
高度文明	53559
遺忘	42045
警长	40452
泰森	13444
清脆	52416
从书	12503
很慘	32419
AB	13720
无疑	2005
亮色	37668
狗尾续貂	6929
当斯内	56520
唐钰	29115
專一	38678
摆手	46614
夏希	18519
微波	31593
王学	33105
极限	8009
平房	20922
吃干饭	50237
咯吱	28696
Mayday	40237
使出	5044
念叨	37121
那次	21396
拉布拉多	49681
横行霸道	14296
来定	31839
告诫	2847
丧子	29519
挖个	30979
地心引力	37060
值得尊敬	4489
Alexandre	30626
碰撞	16678
这颗	8299
满当当	46558
面积	32686
最真實	45526
妙不可言	38002
本地人	21169
三看	58795
七七八八	43407
四排	15583
deep	52325
家	168
汉子	21286
电话号码	48843
太娘	23787
难忍	36440
双层	47954
依稀可见	39663
优柔	35857
闪耀着	42542
独孤	49409
梅小青	46112
广大群众	18993
他国	58055
赤手	41959
遑	52361
最怪	45461
如此说来	51273
人全	17684
太淡定	40953
唱得	14281
和蔼	18332
述说	36034
主義的	16132
放不开	30532
当某	44456
上帝	1768
太杂	15822
主子	55879
结过婚	33291
动人心魄	14906
凶杀	3908
故事书	36648
女同事	25778
存钱罐	37494
戰場	26222
你老	22979
认真做事	56373
大卡车	10337
鼓劲	27306
please	45774
夫妻关系	48884
緣	43081
二线	16644
剧上	26379
finale	46231
社会学	30384
逆转	18225
stranger	44905
滕华涛	38709
会读	56369
漸漸	16636
Benny	46277
這讓	29421
牛排	19061
虐待	11394
放荡	22442
脚底	32245
分不出	55184
霸占	3903
精神食粮	45459
託	23482
合并	13473
實感	38189
一上午	50607
乘凉	51244
装作	8913
更帅	30456
山	10301
疗效	13063
自惭形秽	40090
out	26095
无意	28581
DTS	51706
斯蒂文	16486
吕素	55084
上妆	26680
老丁	43586
遁	21606
英气	20082
喷气	18843
吐槽點	21652
永恒不变	18420
别当	25367
没空	12322
招式	17658
糖衣	46466
次郎	40291
五次	23802
青少	44778
十遍	29432
生就	25725
库	16405
大有希望	51580
附体	6178
火影	50250
倾泻	35296
弗利	9995
い	11955
STANLEY	21529
照镜子	57649
父权	49756
北大学生	41941
小鸭子	30404
安定	3061
最爛	32154
奇兵	31808
结结实实	5507
拉琴	45262
答题	24831
出行	50218
因情	29010
八十	27918
条目	53320
日語	29019
SIR	24649
有妇之夫	43748
铭记在心	58231
不绝	36834
来读	41591
一败涂地	7037
神經	37658
结婚戒指	41765
鸡贼	31405
坚韧	8557
淳朴	10946
城中	19281
要死要活	16072
葫芦娃	17466
上流社会	11327
乱成	54209
间歇	38121
有色	33513
小于	9841
跨	13708
敝	10249
两栖	13551
孙膑	4552
肠	36480
super	31371
公益	35649
超快	42959
hero	31373
银杏	49420
张根硕	14758
gaga	51569
删剪	42406
imax	19369
难言	40392
争着	24174
莫屬	30316
自知	10619
席	27054
好脾气	21207
情势	44383
粤剧	52551
此中	45532
是否	951
hugh	32554
流连	36741
拉什	43057
一帮	10256
铁道部	55963
萝	27084
误以为	21264
智慧	2948
即可	8082
恶毒	19300
BJ	22752
不怪	16731
錯	26959
檫	47675
诙谐	21549
被俘	43302
烟民	49714
ling	22939
差之千里	23861
戏感	35775
中将	44201
左岸	41244
新闻报道	48126
从一而终	15730
嗚	52225
上狂	34252
调节	29257
至今	6461
舒服些	25545
FEEL	37722
竟然	520
打响	49533
炸糕	54385
该是	1933
一瓢	35885
胜似	31859
暖色	27925
取材自	56720
寻常百姓	6821
取决于	21591
管家	11246
城里	38230
魂淡	26011
如夏	51397
邋里邋遢	47298
算作	16044
口条	27424
这段	10062
迅猛	57156
干掉	491
何润东	8896
echo	41089
太监	8032
哭诉	46854
基因	20611
墨家	20842
连戏	11681
撞来	30809
城	2804
显	5790
碰巧在	50815
凉	7057
真想用	29274
同伙	20286
為止	50693
惠	19299
两家	52461
富有	4385
头戴	57945
一点半点	32296
大队长	40667
十四岁	54762
郑秀文	6209
败事有余	19868
各个领域	46020
kidding	36152
比书	6724
柯南侠	13559
This	28941
颤	4930
得實	36386
欧巴酱	53153
掌门	40358
陈晓东	33606
甘于	38453
斯皮尔伯格	12762
国漫	45201
苦劳	25136
Les	46044
賽車	39464
受益匪浅	5682
砸场	31242
看来看去	20336
becomes	57592
中秋	23116
甘甜	40325
当今世界	57239
划船	38626
天堂	5033
论坛	12227
多低	50744
出奇	6697
绕梁三日	51658
下才	45715
源自	4435
黑衣人	10575
凳子	30731
深有感触	43474
开上	42993
人吐槽	25851
表盘	42941
读心术	35973
工藤新	33758
段时间	19845
乡巴佬	14509
心神不宁	54154
过早地	52455
秘扇	14238
所赐	31092
偏锋	28924
贷款	17005
素材	1764
不妙	13294
倾世	7836
铁血	11776
things	39119
杀敌	21716
多向	28040
喂奶	52427
视帝	54478
童話	17095
昭和	16582
法兰	40164
学生妹	37177
香香	51748
两人演	31900
穿插着	3755
マ	46161
很无解	17369
平安夜	30837
哥伦比亚	3464
直教人	36416
流感	51773
没读	6679
打救	30392
姓张	18266
都市男女	23280
骗过	3364
李治	1420
不亏	32923
言一语	29624
先问	56741
那儿	3448
激吻	7217
毋庸	47094
汴大	26081
脱身	26445
真诚	1087
泡茶	42680
泛美	56356
太沉	10744
拖到	58260
专一	7826
权钱	57862
只成	47400
无间	19829
满血	30563
黄二	14183
我咧个	58002
遭罪	16369
来头	29553
领会	7267
喝点	55405
幕剧	47156
晴朗	38006
献唱	33743
华莉丝	58471
包小白	49753
那尊	44920
风信子	55605
珊珊	28822
读点	22530
养人	39549
古今	11878
大話	55622
權利	12318
忘不掉	40539
后篇	28878
收下	39122
半句	22868
用具	26293
病人	22116
阿利斯	48396
嫦娥	17155
智谋	21317
克雷格	44664
产品	1837
法官	50893
韶华	50146
从来如此	53081
遠遠	49889
由此	1776
City	30123
放放	35324
青海	40296
下落	39336
曾	4771
无一例外	40874
耳根	41433
发行	6949
简	23441
翻身仗	20734
史高飞	19106
不知廉耻	32397
大半年	37866
病痛	40682
太難	12065
埃文斯	33866
人秀	46408
连滚带爬	28555
忍下去	25549
不折不扣	7433
第三集	20739
票价	4693
难逃	27494
我算	36068
各有命	43045
半径	58345
不	121
佩慈	58254
长途飞行	22267
撒野	15334
那用	29797
foolish	50657
น	39139
连命	24014
愚见	36598
破船	29842
美军	742
更美	41504
能成佛	30947
許仙	36326
piece	28505
步步	13927
人文主义	10980
赵是	36816
清空	34516
那種	25026
下边	46111
牙慧	34457
侠客	19395
被抛弃了	32638
留不住	56360
赶超	34233
没完	4153
困窘	40285
萧剑	15244
血滴	58451
大幅	28787
轮	12738
家好	21678
Rose	34336
爽子	31790
陈旧	3349
权衡	46360
有能	54169
男配们	36731
总问	45558
助理	8714
电棍	39321
贝松	37636
學校	38863
拂过	39769
得手	7007
遗孤	50216
跑酷	25217
那真	37411
孝敬父母	40218
清朗	46317
老底	58908
老电影	20487
动情	2039
决策	16732
感动	1656
美国丽人	37911
主义者	40264
上空	21624
粉儿	50825
纠集	16643
苦心	31158
下围棋	54189
独臂	37828
第三次	24008
内向	30966
你	152
空间	6728
唱道	35706
武夫	31667
情思	51355
国片	9714
蜘蛛网	23387
拾回	41476
咬人	27304
人进	22138
按时	42663
還行	17027
TTT	37522
三名	758
牢房	25293
电影海报	19460
浪子回头	16911
不知不觉	22914
好玩儿	10074
长子	40732
still	38716
掺和	2417
Winona	58754
太演	47543
蒋	11477
得闲	16924
过点	6675
甄妮	58182
汇聚	18023
远远地	41741
尝遍	50148
HIGH	29576
凶手	4166
Jan	35650
解放前	15487
投给	16610
分崩离析	36859
诱受	53895
挪威	1580
小径	57388
连演	41112
最後看	39068
卫生巾	14775
五天	49568
广告语	36055
jennifer	46612
と	46157
红茶	3221
绿绿的	58375
开枪	16063
公事	39658
白给	38120
大炼钢铁	56624
神拳	26448
亡夫	39424
别谈	15072
心惊肉跳	39315
令人咋舌	53601
事	3886
偷笑	56881
盗窃	50319
衣橱	57959
辣子	55714
掳	51387
英雄崇拜	35253
邪乎	41492
尘封	43472
格莱美	29186
缩略	20226
死乞白赖	31637
剃刀	52335
伊拉克人	47098
含泪	45994
迂腐	26150
尽职尽责	18426
枪械	26559
抵御	23106
入睡	28390
戏太深	56345
猛	4923
太堵	50667
无恶不作	26706
决	48469
不动声色	35034
萌生	17746
选在	31803
支撑力	56192
比美	23347
满堂彩	21345
痛定思痛	59053
十二岁	32292
耍宝	35778
動人	50992
点穴	17351
谋财害命	13975
博物馆	7856
这泪	55964
造型	1996
得不偿失	21767
谈婚论嫁	28903
韩三平	7540
不管怎么	1741
舒畅	11664
僵化	41618
太基	50861
班里	43024
躲开	56754
这匹马	29692
美特斯	26596
其他人	11234
二星	1930
基督教	35409
爱不释手	57654
打砸抢	37088
壁橱	42641
没打	5306
布莱德	50870
记忆力	42120
吵死	17342
大方	9634
英格	12610
调成	54339
老伯	28414
白死	36305
下厨	11784
firth	32553
Tarantino	49179
见肉	52449
使	3436
我烦	6867
义愤填膺	33915
人妻	22090
眉	24487
两声	53663
忠心	39551
need	31887
三升	32307
多姿	37802
雅尔	42766
攻入	55244
刻刻	48354
麦兜	25146
洛丽塔	34604
雪地	3279
活	7445
示爱	30045
柏原崇	32447
这回	3367
罗彻斯特	25510
Toy	24525
Lesbian	9972
重要性	28495
粗燥	55364
零散	24599
过好	45559
正值	40836
特差	56152
阿玛尼	12484
泉	38400
水景	33048
排山倒海	17349
乱石	36990
陈家	46085
雪崩	16216
悍	32621
最萌	32912
做得好	20429
铁马	57760
bobo	33870
眼前	15586
后世	33884
普通人	18061
张口	16462
久而久之	43816
鸡翅	33041
上能	58229
仿若	16346
耗费	20048
女角	10891
仙鹤	47141
绝色美女	44285
见于	40599
大二	35917
本格	47390
蛮赞	57310
說來	41249
重写	56690
叫帅	28838
不适	6580
护士	14502
情以	25892
本意	19013
偶像剧	3170
方达	36843
那会儿	23983
nolan	57473
令人兴奋	43854
走西	41627
用刑	44732
一幢	42181
杂耍	8087
冰糖	31215
小樱	57696
受宠若惊	53056
Geoffrey	42547
吕布	15396
川普	25561
拼湊	9600
宠辱不惊	43059
节点	41259
规律	9277
看才	37066
這劇	54202
阿修罗	27192
启智	20284
变着	33879
女主对	45991
count	48439
股掌	43756
Matt	4436
天乐	48545
拍毁	34555
太毒	17623
快开	24320
摄影奖	33318
没药	33351
奇景	55214
吃不消	15966
金善雅	33348
太硬	25853
乔纳	38047
認識	43532
如诗如画	34034
法拉利	19680
渴	58986
再长	18884
字幕	836
取巧	33742
完滴	36956
圆脸	32120
瓦利	48168
铺路	18011
并不知道	38490
看下	30264
娇弱	59010
粪池	50623
分到	35402
有利于	6027
横亘	48144
培养	2675
脑袋	6581
法是	31080
铁笼	37821
神交	49823
曲	24883
大秀	35460
they	24430
凑在一起	11880
白日梦	27526
感到痛心	4451
海景	23175
喘不上	42579
地吐槽	21154
卡莉	4339
几条	7513
幸苦	46862
十八层	33268
傲娇虎	41870
纯情	5039
动荡	8461
更能	3201
玩儿	3824
拉拉扯扯	35250
后们	38846
漏掉	25041
那雷人	35083
想不通	8272
dead	13848
绵阳	30710
威亚	55384
這兩個	45078
入味	48017
尚	11864
武馆	29270
Claudia	57566
万里	39646
排外	20042
大众传媒	56848
李菁	6452
温温	58660
西风	13185
动作类	41037
心声	13526
标	32773
不出意外	25334
颠沛	52452
录像带	39954
SEVEN	50689
莫装	51005
布袋	6486
一束	57115
亮丽	26421
性启蒙	36615
大汗淋漓	6013
沿海	47170
浮于	7046
华贵	39799
骗骗	1131
再版	57747
孙尚香	21355
出剧	49675
時代	29034
追人	33818
派对	6977
停滞	40341
人来	1892
怨怼	40527
倒闭	57064
搜狐	25112
Joni	58195
GIGI	17583
有钱人	10853
父后	8562
Von	17271
TBC	55503
洒下	43511
其实	32
し	37148
去留	42691
堆叠	24937
骂骂咧咧	47458
青岛	37774
女足	31937
荣升	9881
对号入座	31759
一装	56681
刷子	41989
头领	32384
辛酸泪	57677
扑哧	43195
America	20507
闪到	29255
不自在	34057
汉朝	18659
還剩	51315
一去不复返	45419
红雷	45012
男二在	32563
越多越	42919
当爹	34551
赶	4869
格列佛	33530
架空	10784
增大	52338
石修	56803
三十分钟	22381
出资	36123
怎麼樣	22374
收紧	42950
思量	41976
客车	47473
藤子	32830
出柜	47016
总比	38036
自私自利	24223
放纵	7927
时隔多年	46254
計較	58677
文中	57813
MJ	8203
全然不顾	22392
花店	50155
为了	352
犯得着	41630
奇效	26745
撒个	31287
MATT	40085
最好	1526
克林特	2968
专著	33893
事实真相	53300
花丛	40694
人設	18636
纠错	47113
无理	30462
阵阵	12565
预祝	28084
低贱	46905
天理不容	36074
差事	53753
活儿	7877
高妙	38534
画虎	12392
老命	34943
大玉儿	38606
佛语	49209
奔跑	10353
六点	35639
改写	9215
pay	57424
陈胖子	3481
明日	17830
擦边	22556
用不着	13823
觀感	52165
胡搅蛮缠	10684
reality	50679
会帮	32253
david	6831
batman	42551
西蒙	58778
一望无际	49407
西恩	39256
擦拭	40572
电梯	22620
往下掉	44094
人哈	51004
新东方	59024
日台	28623
濮	13367
涂脂抹粉	43677
采摘	15461
为父	42415
技	21420
广州话	26018
太恶	16799
誓词	40299
带领	7619
三八节	9290
Return	42834
分扣	21288
搭界	8828
IDO	36811
更惨	12854
時空裡	57401
提议	33227
蔓延到	57614
李敖	29949
yesterday	43329
青	23486
基的	48753
利诱	52655
暖心	38374
總是	40750
抱定	43939
cao	9272
大黃蜂	20482
片想	32707
纸老虎	47401
疑神疑鬼	54522
奥斯卡	2383
給	7740
面墙	46629
顺便	3517
细雨	32023
男青年	16500
港產片	54403
象极了	6899
subject	33347
james	39236
进屋	55595
标榜着	27198
满天星斗	59111
认不	34340
马麻	21676
happens	42988
怜爱	16127
勾得	41111
芳华	42244
看過	1636
风味	15201
坏习惯	16061
泥塑	43164
成堆	29099
师兄弟	9354
免遭	48882
視	31831
多余	6221
好多年	25199
出超	55826
歌颂	2827
记得	2986
喀秋莎	55794
相左	17680
蛙人	58320
我擦勒	30962
照搬	7875
离了婚	26160
操变	22046
没玩过	46824
逃離	56777
可以	277
BUT	54894
丢失	27892
说到底	3454
並	33473
名下	35505
有权	24701
昭	19343
文言	36402
凄楚	25539
听海	17337
小鞋	6294
配音	806
拿过	52457
依然	6587
誓死	17966
看伤	54017
力奇	42393
山村里	14321
密切	47904
gothic	11225
牢	41100
忧国忧民	28287
别老是	31755
细心地	50603
張藝謀	56582
红扑扑	14493
斯科特	25553
海滨	42977
更上一层楼	48709
一万	29524
之火	45320
重负	52878
再选	24272
传奇	1175
HH	35236
跌进	42564
令人难忘	32682
事到如今	44380
那棵树	24161
全名	8812
切腹	13590
身临	56652
巨型	36050
peaceful	36008
痴情女	23605
聒噪	17933
出征	19356
保持一致	38065
光年	7157
夹生饭	54279
地产商	54698
懦弱	22586
某个	4132
装备精良	51763
铃声	24414
dumpty	22243
反串	28467
close	41367
景甜演	14813
勇者胜	18867
中才	18810
机械师	55327
耷拉	7973
可信度	17571
风韵	32107
老夫妻	24024
蜜桃	35341
Sex	30122
济南	20883
阻力	48598
存活	20707
各司其职	32925
韩式	4808
足夠	40509
grass	47202
生产商	45549
一是	5308
牢笼	31588
李仁港	11695
露馅	23879
天灾	11115
般的	2620
精挑细选	41358
一场场	28514
实际意义	53608
层级	43273
乡音	19665
心靈	22377
嘉宾	29013
乔	22303
綫	27803
最喜	51769
挥手	18176
入殓	14925
soulmate	31801
不吐	15717
大怪	34428
操场	57165
survive	31885
同志	3849
牺牲品	11009
迁移	28810
特性	7034
谈谈	10695
点到为止	23821
女警	18233
绳之以法	40914
飞升	27566
康平	35073
先去	8720
爱惜	38031
鞠躬	45822
光洁	4037
挖出来	21830
小中见大	7412
赶跑	35526
探员	41732
骑大鸟	57779
MIT	44827
愿景	42263
而动	56311
挺腐	27975
抓瞎	55445
板儿	15126
瞿颖	28794
罗恩说	47145
可人	5463
老年人	3768
穆赫兰道	15860
静心	47290
全心投入	10800
蹲	15121
连城	19209
海青	13939
正剧	25768
真守	49718
维特	37496
读者	6727
医保	49457
暗杀	44471
飞盘	49364
刺痛	43090
就連	14041
满分	8162
乐到	53720
大型	3671
金龟	23282
李智楠	13610
弄乱	26523
之处	13078
暸	49629
额	498
美剧	13120
放错	7986
水彩画	18467
关谷	44312
誒	22233
感知	42567
一泄	30985
硅胶	27101
飞刀	8619
牛	2287
海藻	17443
滴水不漏	48003
凌空	36792
石川	27533
急转弯	34021
同年龄	51353
判定	27074
colourful	58091
现实感	13733
亲们	4370
中滴	54513
大舅	1036
发挥	95
太闹	54644
我哥	29919
拟人化	7001
试图用	7469
格式	20000
能量守恒	46890
荣少	52087
太近	38482
强横	58740
沁	47208
只留	53620
少奶奶	53887
焦恩俊	52031
Eat	45956
楚楚动人	50717
哈七	51564
费电	19035
perfection	41155
松动	31733
小明	14912
芭比	44894
肿	3906
面朝	5691
阿惠	57786
比下	20162
抱住	27597
加冕	56799
整体而言	42875
昇	56059
观看	4865
喜福会	2649
大开	27031
擁抱	48224
喂饭	12488
骨气	13868
连帽衫	39291
恋战	24714
evil	47144
善用	46531
当恶	48916
一贯	9541
桌前	462
安详	42275
無語	17094
UPS	46828
深更半夜	51585
它	412
但用	19167
虚空	30543
出逃	10164
心目	3012
完结篇	46341
黑水	9482
惹人嫌	55641
well	14095
實際	34146
一蹶不振	27147
倒地	33988
Beethoven	57859
梅尔说	49487
活泼	12409
中爱上	28582
纷杂	32977
嫩草	10901
梦	3177
但书	6726
伴娘	27419
钥匙	18923
清冽	52533
由纪惠	53047
影響力	51532
Did	51663
句句	28152
佘诗曼	19290
拼接	6731
傻透	35064
花家姐	26315
肉毒	6766
wake	51760
几欲	18171
赢家	8743
手淫	33077
音乐课	41363
想来想去	328
素雅	49723
窩心	47044
Der	37361
杀人案	33482
结巴	5425
很超	44332
抬举	33044
